ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCO,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCO),2022,8,"23,630","9,759",87.46,sábado,08/06/2022 09:15:00 PM,11.16
27,CHOCO,27099,BOJAYÁ,27099000,BELLAVISTA (BOJAYÁ - CHOCO),2022,8,"103,597","30,028",239.04,lunes,08/29/2022 07:45:00 PM,17.61
27,CHOCO,27425,MEDIO ATRATO,27425000,BETÉ (MEDIO ATRATO - CHOCO),2022,8,"10,496","5,591",60,viernes,08/05/2022 11:30:00 AM,8.78
27,CHOCO,27077,BAJO BAUDÓ,27077905,BUENAVISTA (BAJO BAUDÓ - CHOCO),2022,8,293,31,32.77,martes,08/16/2022 07:45:00 PM,0.35
27,CHOCO,27025,ALTO BAUDÓ,27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCO),2022,8,"47,341","15,989",114.05,miércoles,08/31/2022 12:00:00 PM,23.93
27,CHOCO,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - (EL YUCAL) (NUQUÍ - CHOCO),2022,8,"6,875","1,664",11.38,lunes,08/15/2022 07:15:00 AM,23.54
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250002,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCO),2022,8,"3,083",910,19.97,martes,08/30/2022 06:15:00 PM,6.01
27,CHOCO,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCO),2022,8,"72,057","23,451",160.62,lunes,08/01/2022 07:15:00 PM,23.77
27,CHOCO,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCO),2022,8,"164,591","68,613",355.61,lunes,08/29/2022 07:15:00 PM,23.43
27,CHOCO,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2022,8,"174,846","72,121",320,martes,08/16/2022 07:15:00 PM,23.98
27,CHOCO,27099,BOJAYÁ,27099002,LA LOMA DE BOJAYÁ (BOJAYÁ - CHOCO),2022,8,"11,880","6,166",64,sábado,08/06/2022 06:00:00 PM,8.94
27,CHOCO,27099,BOJAYÁ,27099005,NAPIPÍ (BOJAYÁ - CHOCO),2022,8,"9,976","2,595",60.8,lunes,08/01/2022 08:30:00 PM,6.34
27,CHOCO,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCO),2022,8,"262,239","102,089",492.8,sábado,08/13/2022 07:45:00 PM,24
27,CHOCO,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCO),2022,8,"209,953","96,819",459.89,viernes,08/12/2022 08:00:00 PM,21.7
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCO),2022,8,"75,908","42,612",188.63,viernes,08/05/2022 01:15:00 PM,23.96
27,CHOCO,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCO),2022,8,"5,989","2,016",55.44,sábado,08/20/2022 07:45:00 PM,4.66
27,CHOCO,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCO),2022,8,"17,509","4,350",98.21,viernes,08/19/2022 07:30:00 PM,8.38
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250914,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),2022,8,985,285,6.82,viernes,08/26/2022 07:00:00 PM,6.2
27,CHOCO,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCO),2022,8,"420,806","143,998",912.91,lunes,08/08/2022 08:45:00 PM,22.23
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCO MINAS - GUAINÍA),2022,8,"67,301","18,709",182.4,jueves,08/04/2022 06:30:00 PM,16.18
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2022,8,"1,947,631","635,655","3,784",jueves,08/18/2022 02:30:00 PM,24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,8,"83,464","29,022",209,jueves,08/18/2022 06:30:00 PM,17.87
44,LA GUAJIRA,44847,URIBÍA,44847012,NAZARETH (URIBÍA - LA GUAJIRA),2022,8,"50,594","13,731",191.02,martes,08/16/2022 07:15:00 PM,12.67
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,8,"85,923","29,603",177.41,martes,08/09/2022 07:15:00 PM,21.84
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2022,8,"162,689","62,600",334.84,martes,08/16/2022 06:45:00 PM,23.8
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,8,"2,063",541,12.35,viernes,08/19/2022 06:00:00 PM,7.53
52,NARIÑO,52250,EL CHARCO,52250016,ALTERÓN (URIBE URIBE) (EL CHARCO - NARIÑO),2022,8,"1,139",199,11.78,viernes,08/19/2022 06:30:00 PM,4.61
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2022,8,"5,810","2,533",40.74,sábado,08/20/2022 05:15:00 PM,6.59
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,8,"19,456","6,452",96,sábado,08/06/2022 07:00:00 PM,7.85
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2022,8,"8,792","3,189",60,sábado,08/13/2022 05:15:00 PM,6.65
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2022,8,"2,649",593,16.66,lunes,08/01/2022 07:15:00 PM,6.21
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2022,8,"4,670","2,713",26.21,viernes,08/26/2022 07:00:00 PM,7.06
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2022,8,"5,833","4,602",30.41,viernes,08/19/2022 07:45:00 PM,7.15
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2022,8,"3,008","5,041",24.48,sábado,08/27/2022 06:45:00 PM,5.19
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2022,8,"5,966","2,380",33.92,lunes,08/01/2022 07:15:00 PM,8.09
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2022,8,"4,222","1,964",37.76,martes,08/23/2022 06:15:00 PM,6.14
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2022,8,"10,774","3,562",56,lunes,08/01/2022 08:30:00 PM,7.61
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2022,8,"23,043","8,852",128,lunes,08/29/2022 06:45:00 PM,8.36
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2022,8,"2,702",794,21.76,domingo,08/21/2022 07:00:00 PM,5.34
,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO ( FRANCISCO PIZARRO - NARIÑO),2022,8,"3,581","1,950",27.23,miércoles,08/17/2022 07:45:00 PM,5.53
52,NARIÑO,52696,SANTA BÁRBARA,52696022,SECADERO (SANTA BÁRBARA - NARIÑO),2022,8,"3,181","1,535",14.62,jueves,08/11/2022 07:15:00 PM,9.02
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PINUNA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,8,"3,714","1,911",25.6,viernes,08/05/2022 08:00:00 PM,6.49
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,8,"923,337","300,521","1,971.9",jueves,08/18/2022 02:45:00 PM,23.73
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,8,"81,735","27,646",228.62,lunes,08/22/2022 07:15:00 PM,15.6
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,8,"6,406","2,559",33.7,sábado,08/13/2022 12:00:00 PM,7.98
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,8,"27,642","9,275",95.22,jueves,08/25/2022 07:30:00 PM,12.35
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,8,"1,336,625","380,121","2,796.38",jueves,08/18/2022 11:45:00 AM,23.96
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,8,"33,542","10,236",127.86,jueves,08/04/2022 06:30:00 PM,11.22
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,8,"32,770","12,451",102.43,miércoles,08/24/2022 07:00:00 PM,13.48
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,8,"321,179","134,778",672.32,jueves,08/04/2022 02:30:00 PM,23.96
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,8,"346,396","134,926",669.3,lunes,08/08/2022 06:45:00 PM,23.92
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,8,"2,373,197","783,843","4,643.76",lunes,08/08/2022 01:30:00 PM,24
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,8,"142,054","70,011",361.01,lunes,08/08/2022 06:45:00 PM,18.06
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGAEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,10,"4,933",700,32.1,miércoles,10/12/2022 08:45:00 PM,6.77
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,10,"50,233","28,933",201.7,sábado,10/15/2022 11:30:00 PM,10.54
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,10,"13,617","4,410",38.37,miércoles,10/26/2022 10:15:00 PM,13.96
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2022,10,"6,568","2,603",22.21,martes,10/04/2022 09:30:00 PM,13.66
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,10,"19,814","7,489",96.52,sábado,10/29/2022 06:45:00 PM,8.46
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,10,"5,247","2,767",41.4,viernes,10/28/2022 06:30:00 PM,5.74
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,10,"14,139","6,202",41.66,lunes,10/24/2022 06:30:00 PM,18.57
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,10,"5,895","2,457",48.28,sábado,10/22/2022 07:15:00 PM,5.85
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,10,"5,433","2,646",43.98,domingo,10/23/2022 01:00:00 PM,5.36
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,10,"7,362","3,457",39.85,sábado,10/29/2022 07:30:00 PM,7.87
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,10,"10,254","5,126",54.93,jueves,10/06/2022 07:15:00 PM,7.78
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2022,10,"5,732","1,553",52,miércoles,10/19/2022 07:30:00 PM,4.44
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2022,10,"3,481","1,252",28.48,lunes,10/24/2022 07:00:00 PM,5.4
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA),2022,10,"4,673","1,395",44.29,domingo,10/30/2022 07:15:00 PM,4.14
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2022,10,"2,978","1,499",25.22,viernes,10/28/2022 06:45:00 PM,4.98
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2022,10,"5,947","4,157",33,lunes,10/17/2022 07:15:00 PM,6.92
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2022,10,"3,762","1,849",24.6,domingo,10/23/2022 07:30:00 PM,6.07
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2022,10,"3,407","1,172",27.42,miércoles,10/05/2022 07:00:00 PM,5.03
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,10,"28,512","9,307",173.71,viernes,10/28/2022 07:00:00 PM,6.32
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2022,10,"7,537","1,691",40.9,lunes,10/03/2022 07:45:00 PM,7.06
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2022,10,"8,544","3,187",52.27,lunes,10/03/2022 07:15:00 PM,7.83
27,CHOCÓ,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCÓ),2022,10,"649,446","217,317","1,164.77",viernes,10/21/2022 09:00:00 PM,23.95
27,CHOCÓ,27006,ACANDI,27006007,SAN FRANCISCO (ACANDI - CHOCÓ),2022,10,"10,273","4,242",101.76,jueves,10/27/2022 07:00:00 PM,9.64
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2022,10,"46,775","15,075",125.14,domingo,10/30/2022 11:30:00 AM,22.9
27,CHOCÓ,27075,BAHIA SOLANO,27075000,CIUDAD MUTIS (BAHIA SOLANO - CHOCÓ),2022,10,"675,668","222,852","1,284.36",lunes,10/03/2022 07:15:00 PM,23.98
27,CHOCÓ,27075,BAHIA SOLANO,27075001,CUPICA (BAHIA SOLANO - CHOCÓ),2022,10,"69,466","24,350",161.79,domingo,10/23/2022 06:45:00 PM,22.84
27,CHOCÓ,27075,BAHIA SOLANO,27075002,EL VALLE (BAHIA SOLANO - CHOCÓ),2022,10,"165,508","66,301",349.8,miércoles,10/05/2022 07:15:00 PM,23.65
27,CHOCÓ,27077,BAJO BAUDO,27077000,PIZARRO (BAJO BAUDO - CHOCÓ),2022,10,"207,008","90,840",419.23,lunes,10/03/2022 07:30:00 PM,21.93
27,CHOCÓ,27077,BAJO BAUDO,27077905,BUENAVISTA (BAJO BAUDO - CHOCÓ),2022,10,"2,613",404,36.1,miércoles,10/12/2022 07:00:00 PM,2.69
27,CHOCÓ,27099,BOJAYÁ,27099000,BELLAVISTA (BOJAYÁ - CHOCÓ),2022,10,"91,129","26,424",255.14,domingo,10/09/2022 07:15:00 PM,15.55
27,CHOCÓ,27099,BOJAYÁ,27099002,LA LOMA DE BOJAYA (BOJAYÁ - CHOCÓ),2022,10,"12,842","6,503",64,martes,10/11/2022 06:45:00 PM,9.04
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2022,10,"63,376","35,681",200.51,miércoles,10/19/2022 07:00:00 PM,19.56
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2022,10,"162,553","67,613",299.68,lunes,10/03/2022 08:00:00 PM,23.97
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2022,10,"14,108","8,475",56,martes,10/04/2022 10:15:00 AM,10.94
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2022,10,"1,083",326,17.38,viernes,10/28/2022 07:45:00 PM,2.53
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUI (NUQUÍ - CHOCÓ),2022,10,"258,077","101,846",494.21,martes,10/11/2022 07:45:00 PM,23.99
27,CHOCÓ,27495,NUQUÍ,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2022,10,613,286,5.09,lunes,10/31/2022 06:00:00 PM,4.95
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDIGENA DE PANGUI - (EL YUCAL) (NUQUÍ - CHOCÓ),2022,10,"7,515","1,688",11.48,martes,10/11/2022 09:30:00 AM,23.37
27,CHOCÓ,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCÓ),2022,10,"426,068","145,151",865.92,lunes,10/03/2022 08:00:00 PM,22.56
27,CHOCÓ,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCÓ),2022,10,"23,041","9,095",84.55,domingo,10/02/2022 07:00:00 PM,11.09
27,CHOCÓ,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCÓ),2022,10,"17,320","4,233",93.46,domingo,10/02/2022 08:15:00 PM,8.76
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,10,"95,140","33,917",196.1,domingo,10/30/2022 07:15:00 PM,23.02
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2022,10,"175,630","66,378",347.6,viernes,10/21/2022 06:00:00 PM,23.95
52,NARIÑO,52250,EL CHARCO,52250003,BOLIVAR - SAN PEDRO (EL CHARCO - NARIÑO),2022,10,"4,507","2,641",27.04,jueves,10/06/2022 07:00:00 PM,6.81
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO),2022,10,"11,320","4,112",64,viernes,10/07/2022 07:30:00 PM,8.11
52,NARIÑO,52250,EL CHARCO,52250023,BAZAN (EL CHARCO - NARIÑO),2022,10,"19,728","6,308",91.2,viernes,10/07/2022 06:45:00 PM,8.34
52,NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2022,10,"6,082","2,104",34.16,lunes,10/31/2022 12:15:00 PM,8.35
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,10,"1,838",440,17.33,jueves,10/13/2022 06:15:00 PM,6.66
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2022,10,"4,161","2,023",38.05,martes,10/11/2022 06:15:00 PM,6.11
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2022,10,"6,572","2,630",40.13,lunes,10/31/2022 06:45:00 PM,7.11
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2022,10,"2,865",750,16.37,martes,10/11/2022 06:00:00 PM,6.59
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,10,"4,265","2,442",28.06,sábado,10/01/2022 07:00:00 PM,6.63
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2022,10,"2,971","5,272",22.56,miércoles,10/26/2022 06:45:00 PM,5.34
52,NARIÑO,52696,SANTA BÁRBARA,52696022,SECADERO (SANTA BÁRBARA - NARIÑO),2022,10,"3,294","1,551",14.86,martes,10/04/2022 06:15:00 PM,9.22
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2022,10,"8,436","3,670",64.8,viernes,10/21/2022 05:30:00 PM,6.15
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2022,10,"22,320","8,790",124.8,sábado,10/15/2022 06:45:00 PM,8.1
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,10,"82,571","28,772",221.23,miércoles,10/05/2022 07:00:00 PM,17.88
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,10,"7,604","3,094",33.7,sábado,10/29/2022 11:15:00 AM,9.25
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2022,10,"1,067,174","332,419","3,229.16",miércoles,10/05/2022 12:00:00 AM,23.48
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2022,10,"4,362","2,553",25.6,sábado,10/01/2022 06:15:00 PM,6.82
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRES,88001000,SAN ANDRES (SAN ANDRES - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA),2022,10,"17,577,219","4,726,960","30,738.96",miércoles,10/19/2022 03:30:00 PM,23.79
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA),2022,10,"1,156,983","270,573","1,977.64",jueves,10/06/2022 09:00:00 PM,23.49
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,10,"4,105,062","1,202,229","7,978.8",jueves,10/06/2022 02:45:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,10,"123,286","44,640",249.22,jueves,10/06/2022 06:45:00 PM,24
91,AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACA (TARAPACA (ANM) - AMAZONAS),2022,10,"26,806","12,051",98.11,viernes,10/07/2022 07:00:00 PM,10.28
94,GUAINÍA,94001,INÍRIDA,94001000,INIRIDA (INÍRIDA - GUAINÍA),2022,10,"2,078,556","674,930","3,911.6",martes,10/04/2022 05:45:00 PM,24
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2022,10,"68,201","19,442",190.22,miércoles,10/26/2022 06:00:00 PM,16.14
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,10,"86,323","30,917",209,lunes,10/24/2022 06:15:00 PM,17.87
97,VAUPÉS,97001,MITÚ,97001000,MITU (MITÚ - VAUPÉS),2022,10,"1,380,096","372,514","2,952.42",jueves,10/27/2022 11:45:00 AM,23.97
97,VAUPÉS,97161,CARURU,97161000,CARURU (CARURU - VAUPÉS),2022,10,"12,134","3,288",96.36,viernes,10/07/2022 06:00:00 PM,5.67
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,10,"25,569","7,358",137.28,jueves,10/13/2022 05:45:00 PM,7.86
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,10,"2,508,357","823,386","4,800.4",viernes,10/28/2022 01:30:00 PM,23.79
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,10,"34,895","12,891",103.66,viernes,10/07/2022 12:00:00 PM,14.02
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,10,"361,115","135,363",679.66,miércoles,10/26/2022 02:30:00 PM,23.85
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALIA (SANTA ROSALIA - VICHADA),2022,10,"123,998","58,385",368.06,miércoles,10/05/2022 06:15:00 PM,15.61
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,10,"330,513","135,270",679.36,miércoles,10/26/2022 02:45:00 PM,23.81
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGAEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,9,"4,104",614,42.72,sábado,09/10/2022 01:30:00 AM,6.19
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,9,"51,451","28,127",196.05,sábado,09/03/2022 09:30:00 PM,12.17
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,9,"12,343","4,024",38.98,miércoles,09/28/2022 09:45:00 PM,13.15
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2022,9,"6,108","2,476",22.14,lunes,09/05/2022 09:45:00 PM,13.22
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,9,"17,723","6,926",94.11,viernes,09/30/2022 07:15:00 PM,7.88
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,9,"2,805","1,452",41.88,viernes,09/30/2022 07:15:00 PM,3.02
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,9,"7,493","3,268",37.8,viernes,09/23/2022 07:00:00 PM,10.34
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,9,"4,061","1,641",47.36,jueves,09/01/2022 07:15:00 PM,4.38
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,9,"5,697","2,822",41.86,domingo,09/18/2022 01:00:00 PM,6.03
